,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
8,Dolnośląskie,Legnica,Legnica,Gmina miejska,0262011,196274,dla młodzieży,Nie,SZKOŁA PODSTAWOWA IM. ŚW. FRANCISZKA W LEGNICY,Legnica,ul. Ojców Zbigniewa i Michała 1,40,69,18,73,73,40,57,27,58,16,40,83,19,92,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnica,Legnica,Gmina miejska,0262011,133562,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 W LEGNICY,Legnica,ul. Tarasa Szewczenki 10,20,32,20,31,0,20,26,14,24,24,20,32,19,23,18,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnica,Legnica,Gmina miejska,0262011,272708,dla dorosłych,Nie,EDUCROSS SZKOŁA PODSTAWOWA DLA DOROSŁYCH W LEGNICY,Legnica,ul. Biskupia 3,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina miejska,0209011,63490,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. JANUSZA KORCZAKA W CHOJNOWIE,Chojnów,ul. Jana Kilińskiego 23,73,57,16,60,49,72,48,23,48,24,72,70,27,77,96,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina miejska,0209011,63485,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W CHOJNOWIE,Chojnów,ul. Władysława Reymonta 1,42,50,18,53,53,42,34,16,32,20,40,56,30,55,98,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina wiejska,0209022,87183,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W BUDZIWOJOWIE,Budziwojów,21a,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina wiejska,0209022,104744,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KRZYWEJ IM. 10 BRYGADY KAWALERII PANCERNEJ,Krzywa,52,13,47,18,53,60,13,38,19,32,32,12,46,25,41,,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina wiejska,0209022,87154,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NIEDŹWIEDZICACH,Niedźwiedzice,16,8,,,,,8,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina wiejska,0209022,80570,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OKMIANACH,Okmiany,65,8,,,,,8,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina wiejska,0209022,80849,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STARYM ŁOMIE,Stary Łom,42,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Chojnów,Gmina wiejska,0209022,87243,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ROKITKACH,Rokitki,32a,20,54,14,53,53,20,39,25,32,12,20,56,30,57,27,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Krotoszyce,Gmina wiejska,0209032,59841,dla młodzieży,Tak,SZKOŁA PODSTAWOWAW IM. HENRYKA SIENKIEWICZA W KOŚCIELCU,Kościelec,9,15,50,18,51,49,15,35,20,28,24,15,48,26,38,25,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Krotoszyce,Gmina wiejska,0209032,73113,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA WYŻYKOWSKIEGO W KROTOSZYCACH,Krotoszyce,ul. Piastowska 41,13,53,16,51,33,13,42,22,36,16,13,40,23,27,20,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Kunice,Gmina wiejska,0209042,56237,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BIENIOWICACH,Bieniowice,57,17,63,14,64,64,17,41,23,36,20,14,61,26,63,58,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Kunice,Gmina wiejska,0209042,56238,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI ŚLĄSKIEJ W KUNICACH,Kunice,ul. Staropolska 4,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Kunice,Gmina wiejska,0209042,56233,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ROSOCHATEJ,Rosochata,65,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Kunice,Gmina wiejska,0209042,262458,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SPALONEJ,Spalona,ul. Legnicka 52,18,59,16,66,69,18,49,25,44,16,17,68,26,80,25,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Legnickie Pole,Gmina wiejska,0209052,91355,dla młodzieży,Tak,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LEGNICKIM POLU SZKOŁA PODSTAWOWA IM. KSIĘŻNEJ ANNY I HENRYKA POBOŻNEGO W LEGNICKIM POLU,Legnickie Pole,ul. Kosmy Damiana Asama 5,44,51,21,53,56,44,40,22,36,12,44,56,29,54,31,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Miłkowice,Gmina wiejska,0209062,110548,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MIŁKOWICACH,Miłkowice,ul. Wojska Polskiego 75,37,48,22,49,33,37,42,28,28,20,37,58,33,53,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Miłkowice,Gmina wiejska,0209062,110365,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W RZESZOTARACH,Rzeszotary,ul. Wiejska 68,11,68,9,67,64,11,46,19,44,28,12,66,26,70,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Prochowice,Miasto,0209074,20469,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W PROCHOWICACH,Prochowice,ul. Młyńska 3,56,55,15,55,67,56,41,23,38,20,56,59,29,53,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Prochowice,Obszar wiejski,0209075,20466,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KSIĘDZA JANA TWARDOWSKIEGO W DĄBIU,Dąbie,5a,12,52,18,59,58,12,35,18,28,28,12,59,31,60,95,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Legnicki,Ruja,Gmina wiejska,0209082,12461,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. ""INKI"" DANUTY SIEDZIKÓWNY W WĄGRODNIE",Wągrodno,35,14,52,15,58,62,14,39,22,34,16,14,46,29,33,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Leśna,Obszar wiejski,0210035,58222,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W POBIEDNEJ,Pobiedna,ul. Hetmańska 3,16,52,15,56,42,16,34,17,28,20,6,,,,,,,,,,,,,,,10,39,12,37,,,,,,,,,,,
8,Dolnośląskie,Lubański,Leśna,Obszar wiejski,0210035,56043,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SMOLNIKU,Smolnik,51B,74,53,22,58,31,74,39,24,32,16,66,55,31,50,98,,,,,,,,,,,8,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Lubań,Gmina miejska,0210011,84444,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W LUBANIU,Lubań,ul. Adama Mickiewicza 1,44,58,18,60,60,44,41,23,38,12,28,73,25,84,100,,,,,,,,,,,17,61,22,58,55,,,,,,,,,,
8,Dolnośląskie,Lubański,Lubań,Gmina miejska,0210011,63987,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. EUROPEJSKICH DRÓG ŚWIĘTEGO JAKUBA W LUBANIU,Lubań,ul. Rybacka 16,27,55,19,58,44,27,41,21,44,20,27,68,30,76,73,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Lubań,Gmina miejska,0210011,84445,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II Z ODDZIAŁAMI INTEGRACYJNYMI W LUBANIU,Lubań,ul. Skalnicza 3,13,47,22,51,78,13,30,21,20,12,13,51,27,45,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Lubań,Gmina miejska,0210011,84447,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. KAWALERÓW ORDERU UŚMIECHU W LUBANIU,Lubań,ul. Mikołaja Kopernika 15,79,58,16,58,56,79,38,22,28,20,66,70,28,78,98,,,,,,,,,,,14,43,21,31,29,,,,,,,,,,
8,Dolnośląskie,Lubański,Lubań,Gmina wiejska,0210042,54449,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KOŚCIELNIKU,Kościelnik,40,14,46,18,49,24,14,47,29,46,8,14,50,32,35,24,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Lubań,Gmina wiejska,0210042,58146,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W PISARZOWICACH,Pisarzowice,285b,16,59,10,58,56,16,44,24,40,40,8,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Lubań,Gmina wiejska,0210042,44439,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W RADOSTOWIE,Radostów Średni,54,15,45,21,47,20,15,29,21,20,20,9,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Olszyna,Miasto,0210054,85919,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W OLSZYNIE,Olszyna,ul. Wolności 17b,24,53,16,53,36,24,37,22,36,12,21,61,25,53,31,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Olszyna,Miasto,0210054,85937,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3,Olszyna,ul. Wolności 17,21,60,21,64,38,21,50,24,48,36,11,68,26,78,85,,,,,,,,,,,10,39,23,29,25,,,,,,,,,,
8,Dolnośląskie,Lubański,Olszyna,Obszar wiejski,0210055,85953,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BIEDRZYCHOWICACH,Biedrzychowice,93,9,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Platerówka,Gmina wiejska,0210062,16957,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.EMILII PLATER W PLATERÓWCE,Platerówka,213,13,47,11,47,33,13,29,12,28,12,5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Platerówka,Gmina wiejska,0210062,262435,dla młodzieży,Tak,OŚMIOLETNIA SZKOŁA PODSTAWOWA SPECJALNA W ZESPOLE PLACÓWEK TERAPEUTYCZNO-WYCHOWAWCZYCH WE WŁOSIENIU,Włosień,104,4,,,,,4,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Siekierczyn,Gmina wiejska,0210072,121368,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SIEKIERCZYNIE,Siekierczyn,200A,22,48,16,51,49,22,33,18,30,16,14,58,28,66,35,,,,,,,,,,,8,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Siekierczyn,Gmina wiejska,0210072,118688,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZARĘBIE,Zaręba,ul. Szkolna 2,14,54,20,56,56,14,33,15,34,16,13,53,30,47,,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Świeradów-Zdrój,Gmina miejska,0210021,80118,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W ŚWIERADOWIE-ZDROJU,Świeradów-Zdrój,ul. Sanatoryjna 3,12,50,14,57,60,12,33,18,28,44,5,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,
8,Dolnośląskie,Lubański,Świeradów-Zdrój,Gmina miejska,0210021,86188,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.MARII SKŁODOWSKIEJ-CURIE,Świeradów-Zdrój,ul. M. C. Skłodowskiej 2,34,54,18,58,67,34,45,21,40,24,32,68,26,75,98,,,,,,,,,,,4,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,10078,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 10 IM. GEN. WŁADYSŁAWA SIKORSKIEGO,Lubin,ul. Prymasa Polski Stefana Wyszyńskiego 3,66,61,14,64,76,66,50,24,44,24,67,75,25,84,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,10079,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 12 IM. CZESŁAWA NIEMENA,Lubin,ul. Szpakowa 2,63,59,19,62,62,63,54,23,56,80,63,72,26,84,96,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,10080,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 14 IM. GEN. BRONI STANISŁAWA MACZKA,Lubin,ul. Cypriana Kamila Norwida 10,131,64,16,64,71,131,53,26,56,64,131,77,27,93,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,107150,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI W LUBINIE,Lubin,ul. Gwarków 93,34,59,17,61,38,34,53,23,52,24,37,80,23,91,95,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,10075,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5,Lubin,ul. Jana Kilińskiego 12,34,45,23,47,53,34,39,25,34,16,32,56,33,58,16,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,88406,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 IM. JANA WYŻYKOWSKIEGO,Lubin,ul. Parkowa 2,75,62,16,67,67,75,45,22,44,44,62,76,22,82,87,,,,,,,,,,,13,65,25,69,85,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,10077,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 IM. STEFANII SEMPOŁOWSKIEJ W LUBINIE,Lubin,ul. Legnicka 1,59,55,21,58,67,59,47,28,44,20,58,69,28,79,98,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,107054,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7- SZKOŁA SPORTOWA W LUBINIE,Lubin,ul. Sybiraków 11,82,60,17,60,60,82,48,24,48,20,81,69,25,73,100,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,262504,dla młodzieży,Tak,SALEZJAŃSKA SZKOŁA PODSTAWOWA IM. ŚW. DOMINIKA SAVIO,Lubin,ul. Szkolna 25,56,68,15,69,62,56,53,24,52,52,53,81,20,87,98,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,107394,dla młodzieży,Tak,SPOŁECZNA SZKOŁA PODSTAWOWA IM. RADY EUROPY,Lubin,ul. Pawia 41,35,71,11,69,64,35,65,23,64,84,35,95,6,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina miejska,0211011,107091,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MARII SKŁODOWSKIEJ-CURIE W LUBINIE,Lubin,ul. Marii Skłodowskiej-Curie 4,53,61,17,64,69,53,45,22,48,52,53,74,28,85,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina wiejska,0211022,89639,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KRZECZYNIE WIELKIM,Krzeczyn Wielki,9,26,58,15,60,60,26,42,21,40,28,25,71,25,80,98,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina wiejska,0211022,89643,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W NIEMSTOWIE,Niemstów,68,14,52,17,56,56,14,35,17,30,24,14,42,23,36,25,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina wiejska,0211022,89640,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RASZÓWCE,Raszówka,ul. 1 Maja 10,15,49,17,49,44,15,38,26,28,28,15,57,29,65,29,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina wiejska,0211022,59749,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SIEDLCACH,Siedlce,29,16,60,17,67,58,16,43,18,42,36,16,63,31,79,93,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Lubin,Gmina wiejska,0211022,89641,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W SZKLARACH GÓRNYCH,Szklary Górne,48,13,51,15,56,64,13,45,24,40,40,13,75,25,87,73,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Rudna,Gmina wiejska,0211032,91192,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RUDNEJ,Rudna,"ul. Piaskowa 3, 3a, 3b",43,58,17,58,76,43,38,25,28,16,32,61,27,62,25,,,,,,,,,,,11,42,22,35,29,,,,,,,,,,
8,Dolnośląskie,Lubiński,Rudna,Gmina wiejska,0211032,90278,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W CHOBIENI,Chobienia,ul. Szkolna 2,34,58,19,61,56,34,46,23,46,24,33,67,30,78,89,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Ścinawa,Miasto,0211044,38811,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. BRONISŁAWA MALINOWSKIEGO W ŚCINAWIE,Ścinawa,ul. Królowej Jadwigi 9,72,53,20,53,53,72,42,26,40,16,71,55,32,55,95,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lubiński,Ścinawa,Obszar wiejski,0211045,85214,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORLĄT LWOWSKICH W TYMOWEJ,Tymowa,71,10,56,20,62,64,10,34,23,24,12,9,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Gryfów Śląski,Miasto,0212014,89430,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW ŁUŻYCKIEJ BRYGADY WOP,Gryfów Śląski,ul. Uczniowska 17,54,62,16,63,58,54,48,24,44,16,54,70,25,77,87,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Gryfów Śląski,Obszar wiejski,0212015,3580,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BŁOGOSŁAWIONEGO KSIĘDZA ALOJSA ANDRICKIEGO W RZĄSINACH,Rząsiny,95,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lubomierz,Obszar wiejski,0212025,92740,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PŁAWNEJ,Pławna Górna,23,13,37,15,33,22,13,40,20,32,32,13,47,19,47,47,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lubomierz,Miasto,0212024,92722,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LUBOMIERZU,Lubomierz,ul. Tadeusza Kościuszki 5,45,57,21,60,82,46,34,20,28,20,42,50,29,41,29,,,,,,,,,,,4,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Miasto,0212034,48924,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. BOHATERÓW X SUDECKIEJ DYWIZJI PIECHOTY,Lwówek Śląski,al. Wojska Polskiego 1A,52,54,17,53,49,52,42,25,36,12,48,59,28,57,51,,,,,,,,,,,4,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Miasto,0212034,60781,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. SZARYCH SZEREGÓW,Lwówek Śląski,ul. Pałacowa 11,28,60,16,62,62,28,40,22,34,32,28,65,27,73,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Obszar wiejski,0212035,52093,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PŁÓCZKACH GÓRNYCH,Płóczki Górne,58,10,44,24,47,,10,28,18,22,20,8,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Miasto,0212034,123327,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""MASTER'S ACADEMY"" W LWÓWKU ŚLĄSKIM",Lwówek Śląski,ul. Szkolna 1,15,58,12,60,64,15,36,12,36,24,15,66,28,62,91,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Miasto,0212034,133656,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1,Lwówek Śląski,ul. Jana Pawła II 35,38,46,20,46,36,38,34,22,28,20,28,55,28,52,24,,,,,,,,,,,10,42,16,42,49,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Miasto,0212034,90027,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA PRZY MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII W LWÓWKU ŚLĄSKIM,Lwówek Śląski,ul. Pałacowa 8,6,,,,,6,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Obszar wiejski,0212035,104377,dla młodzieży,Nie,SZKOŁA PODSTAWOWA WE WŁODZICACH WIELKICH,Włodzice Wielkie,32,7,,,,,7,,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Lwówek Śląski,Miasto,0212034,133983,dla młodzieży,Tak,SZKOŁA PODSTAWOWA PRZY MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM W LWÓWKU ŚLĄSKIM,Lwówek Śląski,ul. Parkowa 9,7,,,,,7,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Mirsk,Miasto,0212044,86796,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OSADNIKÓW ZIEMI MIRSKIEJ W MIRSKU,Mirsk,ul. kpt. Stanisława Betleja 32,31,48,25,53,53,30,32,22,20,20,29,60,29,78,25,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Mirsk,Obszar wiejski,0212045,49721,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GIEBUŁTOWIE,Giebułtów,1,10,53,14,49,40,10,28,20,20,20,10,45,28,37,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Mirsk,Obszar wiejski,0212045,69409,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. FLORIANA W RĘBISZOWIE,Rębiszów,125,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Mirsk,Obszar wiejski,0212045,71997,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KROBICY,Krobica,33,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Lwówecki,Wleń,Miasto,0212054,7949,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ IM. ŚW. JAWDIGI ŚLĄSKIEJ,Wleń,ul. Dworcowa 10,24,52,18,46,36,24,29,12,28,28,24,53,29,52,24,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Milicki,Cieszków,Gmina wiejska,0213012,7169,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KUSOCIŃSKIEGO,Cieszków,ul. Grunwaldzka 3,36,57,17,62,67,36,37,23,30,16,36,61,29,61,93,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Milicki,Cieszków,Gmina wiejska,0213012,7573,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA,Pakosławsko,58,7,,,,,7,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Milicki,Krośnice,Gmina wiejska,0213022,10315,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PIASTÓW ŚLĄSKICH W BUKOWICACH,Bukowice,ul. Wrocławska 43,32,52,16,56,60,32,39,21,36,36,22,50,29,39,25,,,,,,,,,,,10,53,20,52,,,,,,,,,,,
