,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
1,Kujawsko-Pomorskie,bydgoski,Osielsko,Gmina wiejska,0403062,48737,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W OSIELSKU,Osielsko,ul. Centralna 7,73,64,12,67,64,73,65,23,68,44,72,89,18,96,100,,,,,,,,,,,1,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Osielsko,Gmina wiejska,0403062,133653,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ŻOŁĘDOWIE,Żołędowo,ul. Bydgoska 24,15,64,8,67,67,15,42,27,36,12,14,77,25,91,96,,,,,,,,,,,1,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Sicienko,Gmina wiejska,0403072,18756,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W SICIENKU,Sicienko,ul.  Bydgoska 8,23,66,14,71,71,23,59,24,64,68,23,56,27,60,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Sicienko,Gmina wiejska,0403072,18758,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ANIELI HRABINY POTULICKIEJ W WOJNOWIE,Wojnowo,1A,30,57,16,59,62,30,45,22,40,28,30,64,28,68,96,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Sicienko,Gmina wiejska,0403072,18835,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KRUSZYNIE,Kruszyn,ul. Szkolna 6,19,62,15,60,51,19,47,23,40,20,18,72,21,75,58,1,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Sicienko,Gmina wiejska,0403072,18836,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KOMISJI EDUKACJI NARODOWEJ W STRZELEWIE,Strzelewo,1,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Sicienko,Gmina wiejska,0403072,20774,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZIEMI KRAJEŃSKIEJ W SAMSIECZNIE,Samsieczno,34A,10,55,18,58,40,10,42,22,40,40,10,45,27,35,84,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Solec Kujawski,Miasto,0403084,48616,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. MARII SKŁODOWSKIEJ-CURIE W SOLCU KUJAWSKIM,Solec Kujawski,ul. Juliusza Słowackiego 4,104,56,20,59,56,104,41,23,36,12,104,64,29,69,100,,,,,,,,,,,1,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,bydgoski,Solec Kujawski,Miasto,0403084,50415,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W SOLCU KUJAWSKIM,Solec Kujawski,ul. Tartaczna 25,57,57,18,53,51,57,39,23,32,16,59,63,30,67,98,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Chełmno,Gmina miejska,0404011,23795,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA STASZICA,Chełmno,ul. 22 Stycznia 4,61,53,20,51,51,61,33,21,28,16,60,51,28,43,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Chełmno,Gmina miejska,0404011,41213,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. FILOMATÓW POMORSKICH,Chełmno,ul. Kościuszki 11,22,43,15,47,47,22,31,20,26,16,22,42,27,29,24,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Chełmno,Gmina miejska,0404011,41218,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. WOJSKA POLSKIEGO,Chełmno,os. Marii Curie-Skłodowskiej 16,64,58,14,60,60,64,42,22,38,36,65,63,28,64,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Chełmno,Gmina wiejska,0404022,32013,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W KOLNIE,Kolno,33,19,51,18,58,36,19,41,17,44,56,19,44,26,38,11,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Chełmno,Gmina wiejska,0404022,34606,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BRONISŁAWA MALINOWSKIEGO W MAŁYCH ŁUNAWACH,Małe Łunawy,21,10,59,18,62,60,10,54,17,54,44,10,73,31,85,98,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Chełmno,Gmina wiejska,0404022,44521,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W STAROGRODZIE,Starogród,33,12,59,10,63,64,12,48,21,50,48,12,72,14,73,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Chełmno,Gmina wiejska,0404022,133745,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ZIEMI CHEŁMIŃSKIEJ W PODWIESKU,Podwiesk,43,12,48,18,49,49,12,24,8,22,20,12,57,30,60,95,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Kijewo Królewskie,Gmina wiejska,0404032,122560,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BRZOZOWIE,Brzozowo,ul. Miodowa 2,13,58,12,60,64,13,46,21,44,24,12,56,29,50,,,,,,,,,,,,1,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Kijewo Królewskie,Gmina wiejska,0404032,122564,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TRZEBCZYKU,Trzebczyk,2,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Kijewo Królewskie,Gmina wiejska,0404032,122674,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KIJEWIE KRÓLEWSKIM,Kijewo Królewskie,ul. św. Wawrzyńca 6,23,63,14,64,56,23,41,22,36,20,23,54,25,56,27,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Kijewo Królewskie,Gmina wiejska,0404032,127680,dla młodzieży,Nie,SZKOŁA PODSTAWOWA IM. JANA SLASKIEGO,Trzebcz Szlachecki,18,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Lisewo,Gmina wiejska,0404042,59013,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM MARII SKŁODOWSKIEJ- CURIE W KRUSINIE,Krusin,53,22,44,16,49,27,22,33,21,24,16,22,39,25,33,16,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Lisewo,Gmina wiejska,0404042,80721,dla młodzieży,Tak,ZESPÓŁ SZKOLNO- PRZEDSZKOLNY SZKOŁA PODSTAWOWA W LISEWIE IM. JANUSZA KORCZAKA,Lisewo,ul. Toruńska 16,31,51,20,51,27,32,45,24,40,28,32,54,31,44,36,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Papowo Biskupie,Gmina wiejska,0404052,81163,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA,Dubielno,14,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Papowo Biskupie,Gmina wiejska,0404052,81164,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA,Zegartowice,13,14,44,15,44,40,14,29,16,24,24,14,46,27,36,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Papowo Biskupie,Gmina wiejska,0404052,133479,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH,Papowo Biskupie,127A,17,46,20,42,24,17,34,23,28,20,17,51,30,45,24,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Stolno,Gmina wiejska,0404062,105963,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. DARIUSZA KOŁODZIEJKA W STOLNIE,Stolno,88,20,51,11,51,53,20,23,13,20,16,9,,,,,,,,,,,,,,,11,33,8,29,27,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Stolno,Gmina wiejska,0404062,110436,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W ROBAKOWIE,Robakowo,95,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Unisław,Gmina wiejska,0404072,5374,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W BRUKACH UNISŁAWSKICH,Bruki Unisławskie,32b,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Unisław,Gmina wiejska,0404072,5734,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GRZYBNIE,Grzybno,71,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Unisław,Gmina wiejska,0404072,5865,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KOKOCKU,Kokocko,ul. Szkolna 4,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,chełmiński,Unisław,Gmina wiejska,0404072,9924,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W UNISŁAWIU,Unisław,ul. Lipowa 31,40,59,19,58,51,40,53,29,48,32,39,64,32,65,98,,,,,,,,,,,1,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Ciechocin,Gmina wiejska,0405022,5086,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OSKARA KOLBERGA W CIECHOCINIE,Ciechocin,167,26,64,20,69,58,26,50,20,48,44,26,66,24,70,96,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Ciechocin,Gmina wiejska,0405022,5104,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW WRZEŚNIA 1939 W ŚWIĘTOSŁAWIU,Świętosław,36,11,63,11,64,64,11,33,16,32,16,11,37,24,24,16,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina miejska,0405011,8633,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KONSTYTUCJI 3 MAJA,Golub-Dobrzyń,ul. Zamkowa 19,31,47,19,44,31,31,32,23,28,8,31,46,26,38,22,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina miejska,0405011,10977,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. ORŁA BIAŁEGO,Golub-Dobrzyń,ul. Stefana Żeromskiego 11,103,50,22,56,67,104,40,21,36,20,104,57,30,53,98,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina wiejska,0405032,82413,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W LISEWIE,Lisewo,36,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina wiejska,0405032,82948,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NOWOGRODZIE,Nowogród,32,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina wiejska,0405032,82951,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OSTROWITEM IM.TADEUSZA JĘDRYCZKI,Ostrowite,42,21,51,18,53,22,21,38,20,28,20,21,45,28,35,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina wiejska,0405032,82954,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WĘGIERSKU IM.JÓZEFA SOŁTYKIEWICZA,Węgiersk,95,12,55,11,56,51,12,39,23,34,24,12,38,25,27,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina wiejska,0405032,82955,dla młodzieży,Tak,SZKOŁA PODSTAWOWA WE WROCKACH,Wrocki,14,12,49,17,51,64,12,31,13,30,16,12,40,19,34,27,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Golub-Dobrzyń,Gmina wiejska,0405032,196369,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GA ŁCZEWIE IM.MIKOŁAJA KOPERNIKA,Gałczewo,7,16,56,16,60,60,16,38,19,30,28,16,50,27,52,16,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Kowalewo Pomorskie,Miasto,0405044,69370,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KOWALEWIE POMORSKIM,Kowalewo Pomorskie,ul. Jana Pawła II 2,58,62,21,64,58,58,43,24,38,24,59,62,29,67,33,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Kowalewo Pomorskie,Obszar wiejski,0405045,69376,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W WIELKIM RYCHNOWIE,Wielkie Rychnowo,53,24,55,17,55,38,24,47,26,48,28,24,58,29,53,18,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Kowalewo Pomorskie,Obszar wiejski,0405045,69389,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W WIELKIEJ ŁĄCE,Wielka Łąka,11,10,61,18,66,73,10,39,29,30,36,10,61,26,65,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Kowalewo Pomorskie,Obszar wiejski,0405045,69395,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W PLUSKOWĘSACH,Pluskowęsy,22,10,63,15,65,78,10,41,18,38,20,10,49,19,48,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Radomin,Gmina wiejska,0405052,6705,dla młodzieży,Tak,ZESPÓŁ SZKÓŁ W RADOMINIE SZKOŁA PODSTAWOWA W RADOMINIE Z FILIĄ W DULSKU,Radomin,21,18,42,13,43,44,18,31,18,26,12,18,36,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Radomin,Gmina wiejska,0405052,111395,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. DZIEWANOWSKICH W PŁONNEM,Płonne,69,12,59,17,66,64,12,35,13,36,36,11,68,23,65,95,,,,,,,,,,,,,,,,1,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Radomin,Gmina wiejska,0405052,122291,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W RADOMINIE Z FILIĄ W DULSKU,Dulsk,28A,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Zbójno,Gmina wiejska,0405062,40814,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W KLONOWIE,Klonowo,62,12,53,10,51,51,12,39,16,40,40,12,39,28,30,15,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Zbójno,Gmina wiejska,0405062,53560,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W DZIAŁYNIU,Działyń,57,13,57,19,58,71,13,57,27,48,16,13,65,29,78,91,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,golubsko-dobrzyński,Zbójno,Gmina wiejska,0405062,53949,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZBÓJNIE,Zbójno,178,12,36,24,28,,12,27,23,20,24,12,38,27,29,15,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,83898,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SOSNÓWCE,Sosnówka,3,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,86556,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NOWEJ WSI IM. MARII KONOPNICKIEJ,Nowa Wieś,ul. Grudziądzka 43,16,52,17,48,44,16,42,21,40,40,16,49,27,39,25,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,111024,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. STANISŁAWA BRONIEWSKIEGO ""ORSZY"" W WAŁDOWIE SZLACHECKIM",Wałdowo Szlacheckie,57,21,60,17,62,33,21,39,19,44,44,21,56,25,58,31,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,111035,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SZTYNWAGU,Sztynwag,46,22,56,17,56,84,22,33,15,30,20,22,53,33,38,20,,,,,,,,,,,1,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,111149,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W MOKREM,Mokre,ul. Złota 2,16,61,14,61,49,16,49,17,56,60,16,70,20,75,62,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,111150,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. SZARYCH SZEREGÓW W PIASKACH,Piaski,10,22,46,17,50,51,22,31,20,22,20,22,44,25,34,16,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,127807,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. ZBIGNIEWA WODECKIEGO W WĘGROWIE,Węgrowo,46,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Grudziądz,Gmina wiejska,0406012,276213,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DUSOCINIE IM. DR. LUDWIKA RYDYGIERA,Dusocin,9,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Gruta,Gmina wiejska,0406022,53641,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BOGUSZEWIE,Boguszewo,28/29,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Gruta,Gmina wiejska,0406022,53642,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SŁUPIE IM. KS. JANA LESIŃSKIEGO,Słup,3,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Gruta,Gmina wiejska,0406022,53643,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 16. PUŁKU ARTYLERII LEKKIEJ W PLEMIĘTACH,Plemięta,19,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Gruta,Gmina wiejska,0406022,53644,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NICWAŁDZIE IM. BŁ. KS. S.W.FRELICHOWSKIEGO,Nicwałd,26,12,51,16,57,38,12,34,14,32,32,12,43,30,32,15,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Gruta,Gmina wiejska,0406022,108726,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GRUCIE IM. PŁK. F. LASKOWSKIEGO,Gruta,70,22,63,16,61,76,22,44,22,50,32,22,63,28,59,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Radzyń Chełmiński,Miasto,0406044,42865,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GEN. JANA HENRYKA DĄBROWSKIEGO W RADZYNIU CHEŁMIŃSKIM,Radzyń Chełmiński,ul. Sady 14,43,44,20,44,16,43,35,23,24,16,43,50,30,47,18,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Rogóźno,Gmina wiejska,0406052,61329,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ROGÓŹNIE,Rogóźno,91A,16,53,17,50,47,16,36,20,38,28,16,64,28,68,91,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Rogóźno,Gmina wiejska,0406052,61335,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SZEMBRUCZKU,Szembruczek,22,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Rogóźno,Gmina wiejska,0406052,61341,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BIAŁOCHOWIE,Białochowo,74,11,43,22,38,71,11,35,14,32,32,11,38,28,20,18,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Łasin,Miasto,0406034,41156,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁASINIE,Łasin,ul. Curie-Skłodowskiej 14,46,47,19,51,31,46,30,16,28,16,41,41,25,31,20,,,,,,,,,,,5,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Łasin,Obszar wiejski,0406035,28681,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZAWDZIE,Zawda,14,9,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Łasin,Obszar wiejski,0406035,28683,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WYDRZNIE,Wydrzno,9,8,,,,,8,,,,,1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Łasin,Obszar wiejski,0406035,28685,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SZONOWIE,Szonowo,81,12,49,15,52,44,12,40,18,40,40,1,,,,,,,,,,,,,,,11,55,21,51,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Świecie nad Osą,Gmina wiejska,0406062,104497,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO,Lisnowo,1,20,57,24,59,58,20,39,22,34,20,1,,,,,,,,,,,,,,,19,42,22,36,49,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Świecie nad Osą,Gmina wiejska,0406062,104498,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BURSZTYNOWIE,Bursztynowo,44,10,62,10,61,60,10,36,24,28,12,10,56,22,53,49,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Świecie nad Osą,Gmina wiejska,0406062,104499,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JÓZEFA WYBICKIEGO,Linowo,37,10,58,17,56,56,10,45,22,42,28,3,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,grudziądzki,Świecie nad Osą,Gmina wiejska,0406062,109554,dla młodzieży,Tak,SZKOŁA PODSTAWOWA,Świecie nad Osą,113,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,inowrocławski,Dąbrowa Biskupia,Gmina wiejska,0407022,53419,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OŚNISZCZEWKU,Ośniszczewko,1,13,57,21,60,60,13,42,33,28,8,13,55,31,42,24,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,inowrocławski,Dąbrowa Biskupia,Gmina wiejska,0407022,53421,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GEN. WŁADYSŁAWA SIKORSKIEGO W PARCHANIU,Parchanie,38,12,54,10,50,49,12,35,20,26,20,12,43,25,42,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,inowrocławski,Dąbrowa Biskupia,Gmina wiejska,0407022,53422,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PIERAŃSKIEGO ODDZIAŁU STRAŻY LUDOWEJ W PIERANIU,Pieranie,7,10,61,10,59,67,10,36,16,36,48,10,49,24,49,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Kujawsko-Pomorskie,inowrocławski,Dąbrowa Biskupia,Gmina wiejska,0407022,64955,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ZIEMI KUJAWSKIEJ W DĄBROWIE BISKUPIEJ,Dąbrowa Biskupia,ul. Szkolna 2,16,57,21,64,64,16,38,24,30,16,15,57,28,51,,,,,,,,,,,,1,,,,,,,,,,,,,,
