,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
3,Lubelskie,lubartowski,Lubartów,Gmina miejska,0608011,66123,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KS. JANA TWARDOWSKIEGO W LUBARTOWIE,Lubartów,ul. Legionów 3,85,59,19,60,73,85,46,24,48,24,85,68,30,82,96,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina miejska,0608011,66132,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM.JANA PAWŁA II W LUBARTOWIE,Lubartów,ul. Kosmonautów 11,39,73,19,78,87,39,52,30,52,24,39,71,27,78,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina wiejska,0608072,19338,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZIEMI LUBARTOWSKIEJ W ŁUCCE,Łucka-Kolonia,125,27,62,18,69,76,27,56,29,56,20,27,70,31,80,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina wiejska,0608072,19339,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARD.ST.WYSZYŃSKIEGO W NOWODWORZE,Nowodwór,60,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina wiejska,0608072,19340,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 27 WDP AK W SKROBOWIE,Skrobów-Kolonia,106,17,56,17,62,62,17,40,21,36,28,17,47,26,40,22,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina wiejska,0608072,19341,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ANNOBORZE,Annobór,69,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina wiejska,0608072,19342,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BŁ KAROLINY KÓZKÓWNY W BRZEZINACH,Brzeziny,168,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina wiejska,0608072,19344,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SZCZEKARKOWIE,Szczekarków,124,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Lubartów,Gmina wiejska,0608072,19346,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOLESŁAWA PRUSA W WÓLCE ROKICKIEJ,Wólka Rokicka,90,13,64,14,62,76,13,48,24,44,44,13,49,26,51,18,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Michów,Gmina wiejska,0608082,90035,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W MICHOWIE,Michów,ul. Szkolna II 2B,40,40,17,40,29,40,34,20,28,16,40,52,29,47,25,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Michów,Gmina wiejska,0608082,90074,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JÓZEFA NIEĆKO W RUDNIE,Rudno,ul. Spacerowa 110,20,49,19,53,62,20,29,21,24,24,19,36,17,36,22,,,,,,,,,,,1,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Niedźwiada,Gmina wiejska,0608092,58972,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W TARLE,Tarło,103,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Niedźwiada,Gmina wiejska,0608092,58973,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTANIA WARSZAWSKIEGO W BRZEŹNICY BYCHAWSKIEJ,Brzeźnica Bychawska,123,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Niedźwiada,Gmina wiejska,0608092,58976,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W PAŁECZNICY,Pałecznica,81,13,54,16,51,47,13,45,26,44,24,13,51,28,36,29,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Niedźwiada,Gmina wiejska,0608092,58977,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W NIEDŹWIADZIE,Niedźwiada,42,11,68,16,73,78,11,54,21,52,48,11,56,23,55,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Niedźwiada,Gmina wiejska,0608092,60752,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BRZEŹNICY KSIĄŻĘCEJ,Brzeźnica Książęca,24,12,64,12,64,64,12,38,24,30,20,12,43,17,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Niedźwiada,Gmina wiejska,0608092,82817,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W GÓRCE LUBARTOWSKIEJ,Górka Lubartowska,66,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Ostrów Lubelski,Miasto,0608104,12446,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W OSTROWIE LUBELSKIM,Ostrów Lubelski,ul. Partyzantów 26,16,54,18,52,38,16,35,21,26,16,16,50,27,43,24,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Ostrów Lubelski,Obszar wiejski,0608105,12357,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ROZKOPACZEWIE,Rozkopaczew,34,12,58,11,53,53,12,36,13,38,28,12,48,22,45,45,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Ostrów Lubelski,Obszar wiejski,0608105,12359,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W KAZNOWIE,Kaznów-Kolonia,26,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Ostrów Lubelski,Obszar wiejski,0608105,12391,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W KOLECHOWICACH,Kolechowice,125,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Ostrówek,Gmina wiejska,0608112,38960,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. DYWIZJONU 301 W LESZKOWICACH,Leszkowice,12A,13,53,14,49,44,13,38,20,40,20,13,41,30,25,15,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Ostrówek,Gmina wiejska,0608112,73638,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DĘBICY,Dębica,25,11,63,25,71,,11,49,32,40,88,11,49,29,53,53,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Ostrówek,Gmina wiejska,0608112,73642,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW MONTE CASSINO W OSTRÓWKU,Ostrówek,3,13,65,8,67,51,13,46,25,44,32,13,38,22,31,22,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Serniki,Gmina wiejska,0608122,44549,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W WOLI SERNICKIEJ,Wola Sernicka,242,12,62,17,64,67,12,55,27,52,36,12,68,29,76,98,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Serniki,Gmina wiejska,0608122,44552,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W NOWEJ WOLI,Nowa Wola,95,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Serniki,Gmina wiejska,0608122,44553,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BRZOSTÓWCE,Brzostówka,88,11,62,18,64,64,11,49,21,48,60,11,52,27,55,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Serniki,Gmina wiejska,0608122,44554,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SERNIKACH,Serniki,78,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Serniki,Gmina wiejska,0608122,75236,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W NOWEJ WSI,Nowa Wieś,76,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Uścimów,Gmina wiejska,0608132,35088,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STARYM UŚCIMOWIE IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Stary Uścimów,43,19,50,20,56,60,19,38,21,28,28,19,45,29,36,13,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubartowski,Uścimów,Gmina wiejska,0608132,126573,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NOWEJ JEDLANCE,Nowa Jedlanka,1,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bełżyce,Miasto,0609014,54329,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W BEŁŻYCACH,Bełżyce,ul. Tadeusza Kościuszki 148,19,75,11,76,80,19,55,23,64,68,19,64,30,58,95,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bełżyce,Miasto,0609014,86324,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W BEŁŻYCACH,Bełżyce,ul. ks. bp. Tomasza Wilczyńskiego 62,66,66,14,64,64,66,53,24,54,60,66,75,24,78,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bełżyce,Obszar wiejski,0609015,55541,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BABINIE,Babin,147,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bełżyce,Obszar wiejski,0609015,55780,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW OPERACJI MOST I W MATCZYNIE,Matczyn,9,10,64,14,59,58,10,43,22,34,32,10,56,30,51,22,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bełżyce,Obszar wiejski,0609015,55883,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KRZU,Kierz,89,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bełżyce,Obszar wiejski,0609015,56194,dla młodzieży,Tak,SZKOŁA PODSTAWOWA WE WRONOWIE,Wronów,15,12,60,19,68,69,12,29,20,26,28,12,54,30,46,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Borzechów,Gmina wiejska,0609022,57275,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W BORZECHOWIE IM. KAZIMIERZA RASŁAWSKIEGO,Borzechów-Kolonia,227,18,55,17,51,51,18,32,17,28,20,18,56,29,51,40,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Borzechów,Gmina wiejska,0609022,91958,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OBROŃCÓW POLSKOŚCI W KŁODNICY DOLNEJ,Kłodnica Dolna,117,12,55,17,59,62,12,36,18,30,24,12,44,23,40,24,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bychawa,Miasto,0609034,72004,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POLSKI NIEPODLEGŁEJ W BYCHAWIE,Bychawa,ul. Szkolna 8,75,63,19,62,60,75,50,25,44,20,75,59,28,53,98,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bychawa,Obszar wiejski,0609035,72001,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. FRANCISZKA LEBIEDY W STAREJ WSI DRUGIEJ,Stara Wieś Druga,56,11,69,12,73,56,11,45,19,44,40,11,64,23,53,40,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bychawa,Obszar wiejski,0609035,72002,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZOFII PRZEWŁOCKIEJ W WOLI GAŁĘZOWSKIEJ,Wola Gałęzowska,116a,25,61,19,64,49,25,33,23,28,12,25,35,16,35,35,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bychawa,Obszar wiejski,0609035,72005,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. K. KOŹMIANA W BYCHAWCE,Bychawka Druga-Kolonia,75,10,57,23,60,,10,44,23,52,60,10,49,25,43,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Bychawa,Obszar wiejski,0609035,120479,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. DOMINIKA MAJA W ZARASZOWIE,Zaraszów,64,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Garbów,Gmina wiejska,0609042,19526,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ,Garbów,ul. Szkolna 25,23,66,11,67,49,23,57,28,56,88,23,71,30,78,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Garbów,Gmina wiejska,0609042,19606,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.BOLESŁAWA PRUSA,Przybysławice,1,42,57,18,62,64,42,48,27,40,32,42,67,25,71,73,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Garbów,Gmina wiejska,0609042,19818,dla młodzieży,Tak,SZKOŁA PODSTAWOWA,Wola Przybysławska,331,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Garbów,Gmina wiejska,0609042,20484,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.WANDY CHOTOMSKIEJ,Bogucin,64,15,64,19,67,80,15,44,20,44,16,15,63,27,65,67,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Garbów,Gmina wiejska,0609042,106649,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ZOFII TRZCIŃSKIEJ-KAMIŃSKIEJ,Leśce,63,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Głusk,Gmina wiejska,0609052,11753,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W PRAWIEDNIKACH,Prawiedniki,165,17,61,16,62,60,17,44,26,36,36,17,60,29,62,96,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Głusk,Gmina wiejska,0609052,41234,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MĘTOWIE,Mętów,124,47,62,15,64,67,47,47,30,40,20,47,72,28,84,96,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Głusk,Gmina wiejska,0609052,41237,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA KARDYNAŁA WYSZYŃSKIEGO W WILCZOPOLE-KOLONIA,Wilczopole-Kolonia,97,18,66,16,70,73,18,43,23,38,16,17,57,29,45,20,,,,,,,,,,,1,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Głusk,Gmina wiejska,0609052,41240,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 100-LECIA NIEPODLEGŁOŚCI POLSKI W KALINÓWCE,Kalinówka,78,28,61,17,62,53,28,62,23,64,56,28,73,26,80,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Głusk,Gmina wiejska,0609052,124791,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SCHRONISKU DLA NIELETNICH DOMINOWIE,Dominów,81 C,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jabłonna,Gmina wiejska,0609062,5045,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PIOTRKOWIE,Piotrków Pierwszy,105,22,54,19,58,51,22,39,28,32,12,22,52,26,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jabłonna,Gmina wiejska,0609062,5050,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CZERNIEJOWIE,Czerniejów,130,10,72,14,77,91,10,50,19,52,60,10,86,14,94,96,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jabłonna,Gmina wiejska,0609062,5051,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TUSZOWIE,Tuszów,159,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jabłonna,Gmina wiejska,0609062,5052,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SKRZYNICACH,Skrzynice Pierwsze,110,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jabłonna,Gmina wiejska,0609062,7957,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ST.KONARSKIEGO W JABŁONNIE,Jabłonna Druga,45,32,67,21,71,42,32,51,29,48,20,32,70,30,78,98,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jastków,Gmina wiejska,0609072,24157,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ANNY I ANDRZEJA NOWAKÓW W OŻAROWIE,Ożarów,160,12,64,14,62,,12,69,20,68,64,12,55,30,46,25,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jastków,Gmina wiejska,0609072,43812,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W TOMASZOWICACH,Tomaszowice-Kolonia,40A,12,80,11,80,78,12,57,24,52,32,12,69,29,80,45,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jastków,Gmina wiejska,0609072,43814,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOLESŁAWA PRUSA W PŁOUSZOWICACH,Płouszowice,17,10,55,18,51,47,10,48,25,48,20,10,63,22,64,64,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jastków,Gmina wiejska,0609072,43815,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JÓZEFA IGNACEGO KRASZEWSKIEGO W SNOPKOWIE,Snopków,ul. Szkolna 1,18,71,15,74,47,18,56,26,70,80,18,81,26,92,91,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Jastków,Gmina wiejska,0609072,43818,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JÓZEFA PIŁSUDSKIEGO W JASTKOWIE,Panieńszczyzna,al. Warszawska 43,41,54,16,58,69,41,43,21,40,16,42,56,22,58,58,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Konopnica,Gmina wiejska,0609082,7100,dla młodzieży,Nie,DWUJĘZYCZNA SZKOŁA PODSTAWOWA EUROPEJCZYK W SZEROKIEM,Szerokie,107A,12,86,9,89,91,12,88,7,92,92,12,100,1,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Konopnica,Gmina wiejska,0609082,25225,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KARDYNAŁA STEFANA WYSZYŃSKIEGO W KONOPNICY,Kozubszczyzna,40,10,66,20,69,84,10,52,26,50,24,10,68,30,75,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Konopnica,Gmina wiejska,0609082,25355,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZIEMI LUBELSKIEJ W RADAWCU DUŻYM,Radawiec Duży,145,10,76,12,77,58,10,44,22,40,32,10,77,25,88,87,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Konopnica,Gmina wiejska,0609082,25398,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.WINCENTEGO WITOSA W MOTYCZU,Motycz,33,13,71,14,71,71,13,61,23,56,52,13,75,25,78,45,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Konopnica,Gmina wiejska,0609082,25425,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STASINIE,Stasin,61,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Konopnica,Gmina wiejska,0609082,25471,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM KS JANA TWARDOWSKIEGO W ZEMBORZYCACH TERESZYŃSKICH,Zemborzyce Tereszyńskie,2,10,63,12,63,58,10,54,24,46,44,10,61,29,66,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Konopnica,Gmina wiejska,0609082,268749,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM W RADAWCZYKU DRUGIM,Radawczyk Drugi,36,11,60,16,58,42,11,32,14,28,20,11,59,29,56,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Krzczonów,Gmina wiejska,0609092,12780,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W KRZCZONOWIE,Krzczonów,ul. Leśna 1,32,50,22,51,13,32,38,24,32,32,32,53,30,42,18,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,57689,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.BOHATERÓW 7 KOŁOBRZESKIEGO PUŁKU PIECHOTY W NIEDRZWICY DUŻEJ,Niedrzwica Duża,ul. Lubelska 21A,45,66,16,69,76,45,53,26,52,20,45,75,27,85,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,61578,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W CZÓŁNACH,Czółna,103,11,64,11,64,53,11,45,13,44,40,11,69,24,76,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,62371,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W WARSZAWIAKACH,Warszawiaki,58,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,62372,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W RADAWCZYKU,Radawczyk,79,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,62378,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W STRZESZKOWICACH DUŻYCH,Strzeszkowice Duże,255A,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,86203,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NIEDRZWICY KOŚCIELNEJ M. KS STANISŁAWA KONARSKIEGO,Niedrzwica Kościelna,ul. Lipowa 26,19,67,16,69,58,19,51,25,40,32,19,63,31,67,91,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,87004,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŻOŁNIERZY - BOHATERÓW ARMII KRAJOWEJ,Krężnica Jara,321,14,63,12,63,62,13,49,24,48,20,14,76,19,84,85,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,89285,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SOBIESZCZANACH,Sobieszczany,35,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niedrzwica Duża,Gmina wiejska,0609102,124273,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MARIANCE,Marianka,97,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niemce,Gmina wiejska,0609112,105546,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. IRENY KOSMOWSKIEJ W KRASIENINIE,Krasienin-Kolonia,39,16,62,17,64,40,16,51,27,42,36,16,71,23,76,91,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niemce,Gmina wiejska,0609112,105568,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.LOTNIKÓW POLSKICH W DYSIE,Dys,ul. Lotników Polskich 4,16,66,18,70,31,16,44,27,36,24,16,59,29,60,85,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niemce,Gmina wiejska,0609112,105591,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARTY Z BUDNYCH ŁOSIOWEJ W NIEMCACH,Niemce,ul. Szkolna 23,67,63,20,67,67,67,53,26,48,76,67,71,31,87,95,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lubelskie,lubelski,Niemce,Gmina wiejska,0609112,106629,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W NASUTOWIE,Nasutów,209A,14,60,19,65,44,14,39,19,36,28,14,48,29,39,22,,,,,,,,,,,,,,,,,,,,,,,,,
