,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60283,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 202 IM. 34 PUŁKU STRZELCÓW BUDZISZYŃSKICH,Warszawa,"ul. Jana Bytnara ""Rudego"" 19",29,53,17,53,42,29,34,19,32,12,29,60,29,45,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60284,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 205 IM. ŻOŁNIERZY POWSTANIA WARSZAWSKIEGO,Warszawa,ul. Spartańska 4,65,73,15,73,69,65,63,28,64,88,68,89,18,96,100,,,,,,,,,,,1,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60285,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 260 IM. JANA MATEJKI,Warszawa,ul. Zakrzewska 24 B,50,64,14,66,67,50,38,20,36,36,59,64,31,75,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60286,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 271 IM. 11 LISTOPADA,Warszawa,ul. Niegocińska 2,35,61,15,64,67,35,47,22,48,48,38,69,25,69,96,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60287,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 307 IM. KRÓLA JANA III SOBIESKIEGO,Warszawa,ul. Barcelońska 8,96,66,15,71,76,96,59,24,64,68,103,85,21,96,100,,,,,,1,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60288,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 33 IM. WOJSK OBRONY POWIETRZNEJ KRAJU,Warszawa,ul. Cieszyńska 8,46,65,14,64,53,46,64,26,62,36,48,84,23,95,98,,,,,,1,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60289,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 46 IM. STEFANA STARZYŃSKIEGO,Warszawa,ul. Wałbrzyska 5,39,70,17,73,78,39,61,29,64,32,39,86,18,95,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60290,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 70 Z ODDZIAŁAMI INTEGRACYJNYMI IM. BOHATERÓW MONTE CASSINO,Warszawa,ul. Giordana Bruna 11,39,71,18,73,89,39,63,28,68,80,41,85,25,96,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60291,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 85 IM. BENITO JUAREZA,Warszawa,ul. Ludwika Narbutta 14,73,74,16,76,78,73,62,27,60,96,75,87,18,93,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60292,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 103 IM. BOHATERÓW WARSZAWY 1939-1945,Warszawa,ul. Jeziorna 5/9,62,71,14,72,76,62,63,27,66,56,62,89,18,96,100,,,,,,,,,,,1,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60295,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 146 IM. JANUSZA KORCZAKA,Warszawa,ul. Domaniewska 33,66,62,15,64,62,66,56,29,56,84,67,82,22,95,100,2,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60296,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 69 IM. MARII SKŁODOWSKIEJ-CURIE,Warszawa,ul. Wiktorska 73,67,69,17,73,73,67,68,27,72,100,67,87,20,96,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60299,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 98 Z ODDZIAŁAMI INTEGRACYJNYMI IM. LUCY MAUD MONTGOMERY,Warszawa,ul. Artura Grottgera 22,50,67,18,68,64,49,45,26,40,8,48,73,30,91,100,,,,,,1,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60578,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 150 IM. WALEREGO WRÓBLEWSKIEGO,Warszawa,ul. gen. Wiktora Thomméego 1,86,75,12,76,84,86,73,22,76,100,86,91,15,97,100,,,,,,,,,,,1,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60805,dla młodzieży,Tak,SZKOŁA PODSTAWOWA ZAKONU PIJARÓW IM. O. ONUFREGO KOPCZYŃSKIEGO W WARSZAWIE,Warszawa,ul. Gwintowa 3,46,77,10,76,71,46,72,20,72,72,46,96,5,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60888,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 81 IM. JULIANA URSYNA NIEMCEWICZA,Warszawa,ul. Puszczyka 6,54,71,17,73,87,54,56,28,56,56,57,76,29,93,96,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,61432,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 217 Z ODDZIAŁAMI INTEGRACYJNYMI IM. OBROŃCÓW RADIOSTACJI ARMII KRAJOWEJ W REMBERTOWIE,Warszawa,ul. Ignacego Paderewskiego 45,94,66,16,69,69,94,59,23,60,52,94,82,23,93,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,63416,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 301 IM. JANUSZA KORCZAKA,Warszawa,ul. Brygadzistów 18,92,72,16,73,76,92,61,25,60,24,95,76,26,91,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,70687,dla młodzieży,Nie,WALDORFSKA SZKOŁA PODSTAWOWA NR 71,Warszawa,ul. Wolność 2a,18,74,17,78,78,18,60,24,64,28,18,89,11,91,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,74888,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. WŁADYSŁAWA BRONIEWSKIEGO W WARSZAWIE,Warszawa,ul. Walerego Sławka 9,100,67,16,69,71,100,67,26,72,100,103,84,23,95,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,74989,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 11 IM. ŻOŁNIERZY I DYWIZJI KOŚCIUSZKOWSKIEJ W WARSZAWIE,Warszawa,ul. Mariana Keniga 20,102,73,10,72,73,102,76,20,80,92,103,87,16,95,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,75025,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 14 IM. BOHATERÓW WARSZAWY W WARSZAWIE,Warszawa,ul. gen. Kazimierza Sosnkowskiego 10,139,66,16,69,64,139,63,27,68,100,144,82,23,93,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,80253,dla młodzieży,Nie,"""WONDERFUL YEARS SCHOOL"" PRYWATNA SZKOŁA PODSTAWOWA",Warszawa,ul. Egipska 7,8,,,,,8,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,80397,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. DZIECI POWSTANIA WARSZAWSKIEGO,Warszawa,ul. Gościniec 53,11,56,17,60,62,11,56,25,48,36,11,77,20,82,71,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,81165,dla młodzieży,Tak,SZKOŁA PODSTAWOWA INTEGRACYJNA NR 339 IM. RAOULA WALLENBERGA,Warszawa,ul. św. Bonifacego 10,21,73,16,76,73,21,54,21,56,76,21,79,24,85,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,81771,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. FRANCISZKA,Warszawa,ul. Teresińska 9,24,68,11,69,76,24,70,20,72,68,23,86,17,95,96,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,81772,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Warszawa,al. Aleja Sztandarów 2,22,82,11,84,73,22,79,21,86,68,22,96,4,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,82709,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. JANA NOWAKA-JEZIORAŃSKIEGO,Warszawa,ul. Nowoursynowska 139 U,35,80,14,82,89,35,86,16,92,100,35,96,12,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,82710,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA NR 11 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Warszawa,ul. Toruńska 23,35,81,12,82,96,35,71,26,80,100,34,96,5,97,100,,,,,,,,,,,1,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,82711,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 63 IMIENIA WISŁAWY SZYMBORSKIEJ W WARSZAWIE,Warszawa,ul. Wał Miedzeszyński 141,18,76,11,80,82,18,86,12,92,92,18,98,2,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,82713,dla młodzieży,Nie,"PRYWATNA SZKOŁA PODSTAWOWA NR 94 SZKOŁA ""LAUDER MORASHA""",Warszawa,ul. Hipolita Wawelberga 10,13,64,13,64,53,13,56,20,60,56,13,90,17,96,96,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,83672,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 124 IM. STANISŁAWA JACHOWICZA,Warszawa,ul. Bartoszycka 45/47,53,74,16,78,89,53,67,26,72,100,53,87,20,95,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,83750,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPORTOWA NR 272 IM. EUGENIUSZA LOKAJSKIEGO,Warszawa,ul. Piaseczyńska 114/116,17,62,17,64,60,17,43,19,44,24,18,66,21,72,78,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,85210,dla młodzieży,Nie,"POLSKO-FRANCUSKA NIEPUBLICZNA SZKOŁA PODSTAWOWA ""LA FONTAINE""",Warszawa,ul. Wandy Rutkiewicz 2,34,73,11,73,71,34,65,22,64,80,23,97,4,98,98,11,90,8,95,96,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,87205,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 172 IM. POLSKIEJ ORGANIZACJI WOJSKOWEJ,Warszawa,ul. Brata Alberta 46,36,63,15,61,58,36,54,28,48,20,36,76,29,92,98,,,,,,,,,,,2,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,88214,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 189 IM. MARSZAŁAKA JÓZEFA PIŁSUDSKIEGO,Warszawa,ul. Dwóch Mieczy 5,28,60,19,60,60,28,52,29,56,64,30,72,29,88,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,90364,nie dotyczy,Tak,PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. IM. EMILA MŁYNARSKIEGO W WARSZAWIE,Warszawa,ul. Rakowiecka 21,11,84,9,87,93,11,63,19,68,56,11,89,15,95,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,90365,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II ST. IM. ZENONA BRZEWSKIEGO W WARSZAWIE,Warszawa,ul. Rakowiecka 21,12,82,8,81,80,12,73,13,70,64,12,95,8,97,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,92385,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 107 IM. BRONISŁAWA MALINOWSKIEGO,Warszawa,ul. Nowoursynowska 210/212,62,77,15,80,84,62,65,24,64,80,62,90,15,96,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,103582,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. W WARSZAWIE,Warszawa,ul. Zygmunta Krasińskiego 1,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,103583,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II ST. W WARSZAWIE,Warszawa,ul. Zygmunta Krasińskiego 1,24,78,12,80,82,24,64,21,68,76,24,97,4,98,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,103585,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. IM. STANISŁAWA MONIUSZKI W WARSZAWIE,Warszawa,ul. Kawęczyńska 23,15,79,10,78,73,15,82,18,88,88,15,95,6,96,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,103820,dla młodzieży,Nie,SZKOŁA PODSTAWOWA NR 174 MAŁE DZIEŁO BOSKIEJ OPATRZNOŚCI - ORIONIŚCI,Warszawa,ul. Barska 4,25,47,13,49,51,24,25,14,24,24,24,33,21,25,24,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,103920,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 31 IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO,Warszawa,ul. Kobiałka 49,120,73,13,76,71,120,68,24,72,88,120,86,21,95,100,,,,,,,,,,,,,,,,1,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,103935,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA W ZESPOLE SZKÓŁ NR 74,Warszawa,ul. Niepołomicka 26,11,80,7,80,80,11,77,19,84,48,11,81,17,85,96,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,103940,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 254 IM. GEN FRANCISZKA ŻYMIRSKIEGO W ZESPOLE SZKÓŁ NR 74,Warszawa,ul. Niepołomicka 26,24,64,14,67,67,24,44,27,40,12,25,55,33,45,89,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,104254,nie dotyczy,Tak,PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II ST. W WARSZAWIE,Warszawa,ul. Eustachego Tyszkiewicza 42,24,81,13,83,87,24,73,20,72,88,24,90,17,96,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,104258,nie dotyczy,Tak,PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. IM. GRAŻYNY BACEWICZ W WARSZAWIE,Warszawa,ul. Eustachego Tyszkiewicza 42,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,104441,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II ST. IM. MARIANA SAWY W WARSZAWIE,Warszawa,ul. Rakowiecka 21,24,84,10,83,78,24,65,23,62,88,24,86,20,96,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105293,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 39,Warszawa,ul. Trakt Lubelski 40,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105297,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 331,Warszawa,ul. Jana Brożka 26,18,42,14,47,49,18,23,11,20,12,17,39,22,31,27,,,,,,,,,,,,,,,,1,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105299,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 348 W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII NR 7,Warszawa,ul. Osowska 81,15,39,16,36,29,15,23,8,20,20,13,43,26,33,16,,,,,,,,,,,,,,,,2,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105304,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 131,Warszawa,ul. Strażacka 57,13,39,17,29,24,13,18,10,16,12,13,32,28,25,25,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105306,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 137,Warszawa,ul. Patriotów 90,23,25,10,27,20,23,19,9,20,24,23,28,15,24,16,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105308,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 201,Warszawa,ul. Dolna 19,11,23,15,20,13,11,20,6,20,20,11,39,27,22,22,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105405,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 287 W SAMODZIELNYM PUBLICZNYM DZIECIĘCYM SZPITALU KLINICZNYM,Warszawa,ul. Żwirki i Wigury 24,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105686,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 291,Warszawa,ul. Henryka Dembińskiego 1,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105688,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 167,Warszawa,ul. św. Bonifacego 81,12,42,19,44,18,12,21,13,16,16,12,45,28,36,22,,,,,,,,,,,,,,,,1,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105753,dla młodzieży,Nie,PODSTAWOWA SZKOŁA MIĘDZYNARODOWA/THE INTERNATIONAL SCHOOL,Warszawa,ul. Jagielska 2,12,75,10,71,64,12,81,15,84,72,12,98,2,99,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,106323,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 347 W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII NR 4 W ZESPOLE PLACÓWEK OPIEKUŃCZO-WYCHOWAWCZYCH,Warszawa,al. Władysława Stanisława Reymonta 16,8,,,,,8,,,,,7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,109690,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 273 IM. DR. ALEKSANDRA LANDY W WARSZAWIE, SZKOŁA FILIALNA W WARSZAWIE",Warszawa,ul. Arkuszowa 202,21,59,21,60,56,21,48,29,36,36,22,67,28,79,35,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110104,dla młodzieży,Nie,BRYTYJSKA SZKOŁA PODSTAWOWA THE BRITISH SCHOOL NR 91 W WARSZAWIE,Warszawa,ul. Bolesława Limanowskiego 15,38,55,20,56,44,38,50,23,48,56,38,97,7,99,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110247,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 110 IM. KAZIMIERZA JEŻEWSKIEGO,Warszawa,ul. Bohaterów 41,47,59,17,62,64,47,61,27,68,92,47,73,29,85,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110248,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 112 IM. MARII KOWNACKIEJ W WARSZAWIE, UL. ZAUŁEK 34 SZKOLE JEST PODPORZĄDKOWANA ORGANIZACYJNIE SZKOŁA FILIALNA W WARSZAWIE, UL. OSTRÓDZKA 144",Warszawa,ul. Zaułek 34,132,65,13,67,71,131,64,24,64,56,134,82,23,95,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110249,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 118 IM.PRZYJACIÓŁ MAZOWSZA,Warszawa,ul. Myśliborska 25,44,66,14,68,80,44,57,24,52,48,45,77,26,87,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110250,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 154 IM. EDMUNDA STRZELECKIEGO,Warszawa,ul. Leśnej Polanki 63/65,124,64,16,67,71,124,56,25,56,40,126,80,23,90,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110251,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 231 IM. GEN. MARIUSZA ZARUSKIEGO,Warszawa,ul. Juranda ze Spychowa 10,117,76,14,78,82,117,65,24,72,52,116,88,18,95,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110252,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 257 IM. PROF.MARIANA FALSKIEGO,Warszawa,ul. Podróżnicza 11,84,67,14,69,73,84,69,23,72,92,85,88,18,96,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110253,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 314 IM.PRZYJACIÓŁ ZIEMI,Warszawa,ul. Porajów 3,130,73,14,76,76,130,63,22,66,68,131,84,23,95,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110254,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 342 IM.JANA MARCINA SZANCERA,Warszawa,ul. Strumykowa 21A,170,68,14,69,62,170,61,23,64,76,177,84,21,95,98,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,110255,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 344 IM.POWSTANIA WARSZAWSKIEGO,Warszawa,ul. Erazma z Zakroczymia 15,146,69,15,69,69,146,56,25,52,20,143,83,21,95,100,,,,,,,,,,,4,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,111978,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA IM. JEANA MONNETA,Warszawa,ul. Stępińska 13,22,66,20,64,64,22,73,18,72,72,22,98,2,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,114664,dla młodzieży,Nie,SZKOŁA PODSTAWOWA AKADEMIA DOBREJ EDUKACJI IM. GEN. JÓZEFA SOWIŃSKIEGO,Warszawa,ul. Górczewska 13,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,118680,dla młodzieży,Nie,SZKOŁA PODSTAWOWA HELIANTUS,Warszawa,ul. Bażancia 16,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,119791,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 62 IM. JOANNY KOLASIŃSKIEJ,Warszawa,ul. Skrajna 10,14,85,9,87,91,14,77,23,84,96,14,93,14,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,120192,dla młodzieży,Nie,BEDNARSKA SZKOŁA PODSTAWOWA,Warszawa,ul. Kawalerii 5,90,71,12,69,64,90,75,20,80,88,98,95,10,98,100,,,,,,1,,,,,,,,,,3,,,,,,,,,
