,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
4,Warmińsko-Mazurskie,bartoszycki,Bisztynek,Miasto,2801044,75503,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZIEMI WARMIŃSKIEJ W BISZTYNKU,Bisztynek,ul. Kolejowa 5,40,51,17,53,49,40,33,19,28,20,40,45,30,31,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Bisztynek,Obszar wiejski,2801045,75504,dla młodzieży,Tak,SZKOŁA POSTAWOWA IM.MARII KONOPNICKIEJ W SĄTOPACH,Sątopy,1,14,50,12,52,51,14,30,14,30,28,13,36,21,27,20,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Bisztynek,Obszar wiejski,2801045,75505,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.POLSKIEGO TOWARZYSTWA LEŚNEGO W GRZĘDZIE,Grzęda,31A,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Górowo Iławeckie,Gmina miejska,2801021,86629,dla młodzieży,Tak,SZKOŁA PODSTAWOWA,Górowo Iławeckie,ul. Szkolna 4,57,47,18,51,53,57,35,20,32,16,57,56,31,51,36,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Górowo Iławeckie,Gmina miejska,2801021,133832,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z UKRAIŃSKIM JĘZYKIEM NAUCZANIA W GÓROWIE IŁAWECKIM,Górowo Iławeckie,ul. Szkolna 6,3,,,,,3,,,,,2,,,,,,,,,,,,,,,1,,,,,5,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Górowo Iławeckie,Gmina wiejska,2801052,23847,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KANDYTACH,Kandyty,77,18,37,16,40,16,18,25,14,20,12,18,50,29,44,16,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Górowo Iławeckie,Gmina wiejska,2801052,91014,dla młodzieży,Tak,SZKOŁA FILIALNA IM. IRENY KWINTO W PIESZKOWIE SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KANDYTACH,Kandyty,77,12,45,23,36,22,12,32,21,26,16,12,46,31,38,38,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Górowo Iławeckie,Gmina wiejska,2801052,91015,dla młodzieży,Tak,SZKOŁA FILIALNA IM. KORNELA MAKUSZYŃSKIEGO W TOPRZYNACH SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KANDYTACH,Kandyty,77,14,44,20,46,62,14,28,23,26,4,12,49,28,47,,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Sępopol,Miasto,2801064,122067,dla młodzieży,Tak,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SĘPOPOLU SZKOŁA PODSTAWOWA,Sępopol,al. Wojska Polskiego 8,30,50,18,50,42,30,35,17,30,20,29,50,28,44,18,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Sępopol,Obszar wiejski,2801065,59106,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DZIETRZYCHOWIE,Dzietrzychowo,10,6,,,,,6,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Sępopol,Obszar wiejski,2801065,59108,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ADAMA LORETA W PONIKACH,Poniki,2,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,bartoszycki,Sępopol,Obszar wiejski,2801065,59111,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WIATROWCU,Wiatrowiec,2,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Braniewo,Gmina miejska,2802011,46538,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. SENATU RZECZYPOSPOLITEJ POLSKIEJ W BRANIEWIE,Braniewo,ul. PCK 4,42,57,19,59,73,42,36,23,32,20,42,58,29,58,20,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Braniewo,Gmina miejska,2802011,46539,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 W BRANIEWIE IM. ZIEMI BRANIEWSKIEJ,Braniewo,ul. Moniuszki 22a,43,49,19,47,40,43,30,18,24,16,42,53,30,48,58,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Braniewo,Gmina miejska,2802011,46540,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPORTOWA NR 6 IM. JANA PAWŁA II Z ODDZIAŁAMI PRZEDSZKOLNYMI W BRANIEWIE,Braniewo,ul. Konarskiego 13,51,66,14,71,76,51,44,24,40,28,40,68,28,77,42,,,,,,,,,,,10,45,18,41,69,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Braniewo,Gmina wiejska,2802022,34272,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W LIPOWINIE,Lipowina,2,17,52,11,49,62,17,35,18,32,24,17,40,22,44,20,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Braniewo,Gmina wiejska,2802022,92183,dla młodzieży,Tak,SZKOŁA FILIALNA W SZYLENACH SZKOŁY PODSTAWOWEJ IM. WINCENTEGO WITOSA W LIPOWINIE,Szyleny,13,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Frombork,Miasto,2802034,83931,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA WE FROMBORKU,Frombork,ul. Katedralna 9,17,64,12,62,60,17,40,22,36,16,17,62,29,62,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Lelkowo,Gmina wiejska,2802042,55545,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W LELKOWIE,Lelkowo,115,11,59,15,60,56,11,44,24,48,28,4,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Pieniężno,Miasto,2802054,26709,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZIEMI WARMIŃSKIEJ W PIENIĘŻNIE,Pieniężno,ul. Ornecka 8,28,58,18,57,51,28,41,21,42,68,27,56,28,55,22,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Pieniężno,Obszar wiejski,2802055,16688,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PAKOSZACH,Pakosze,22,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Pieniężno,Obszar wiejski,2802055,26707,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ŚWIĘTEGO JANA PAWŁA II W LECHOWIE,Lechowo,72,6,,,,,6,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Pieniężno,Obszar wiejski,2802055,26708,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PIOTROWCU,Piotrowiec,10,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Płoskinia,Gmina wiejska,2802062,61433,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PŁOSKINI,Płoskinia,43,14,55,16,59,60,14,37,22,30,20,14,57,27,68,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Płoskinia,Gmina wiejska,2802062,61503,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CHRUŚCIELU,Chruściel,27,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,braniewski,Wilczęta,Gmina wiejska,2802072,74109,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WILCZĘTACH,Wilczęta,43a,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina miejska,2803011,7178,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. BRONISŁAWA MALINOWSKIEGO W DZIAŁDOWIE,Działdowo,ul. Lenartowicza 1,86,57,17,60,62,86,42,21,40,28,85,63,27,71,25,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina miejska,2803011,15987,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. JANA PAWŁA II W DZIAŁDOWIE,Działdowo,ul. Polna 11,77,54,16,58,58,77,41,24,36,16,76,67,29,75,100,,,,,,1,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina miejska,2803011,196366,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. KRÓLA WŁADYSŁAWA JAGIEŁŁY W DZIAŁDOWIE,Działdowo,ul. Władysława Jagiełły 33,25,68,15,67,73,25,57,21,56,40,25,69,27,76,76,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina miejska,2803011,196368,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. KRÓLOWEJ JADWIGI W DZIAŁDOWIE,Działdowo,ul. Sportowa 1,30,55,17,62,69,30,50,27,54,56,30,71,30,88,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,18503,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W RUSZKOWIE,Ruszkowo,64,11,56,12,56,49,11,36,21,32,24,11,48,23,38,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,18505,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W UZDOWIE,Uzdowo,75,17,60,8,60,58,17,38,23,36,16,17,55,24,45,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,18506,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PETRYKOZACH,Petrykozy,59,10,49,11,46,,10,20,11,18,8,10,47,28,33,24,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,18507,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PRZYJACIÓŁ PRZYRODY POLSKIEJ W KLĘCZKOWIE,Klęczkowo,13,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,18508,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KS.ST.W.FRELICHOWSKIEGO W TURZY WIELKIEJ,Turza Wielka,57A,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,24428,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KSIĘŻYM DWORZE,Księży Dwór,32,12,45,23,50,51,12,36,25,32,8,12,44,28,43,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,196208,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAZIMIERZA GÓRSKIEGO W BURKACIE,Burkat,46,12,55,23,66,69,12,39,27,24,16,12,66,28,74,53,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Działdowo,Gmina wiejska,2803022,196209,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ANDRZEJA GRUBBY W SŁAWKOWIE,Sławkowo,20,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Iłowo-Osada,Gmina wiejska,2803032,87147,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W IŁOWIE - OSADZIE,Iłowo-Osada,ul. Wyzwolenia 11,42,44,20,42,53,42,29,22,20,16,41,40,27,31,22,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Iłowo-Osada,Gmina wiejska,2803032,87151,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAROLA MAŁŁKA W NARZYMIU,Narzym,ul. Kościelna 14,26,53,15,50,47,26,33,23,24,16,25,43,21,42,15,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Iłowo-Osada,Gmina wiejska,2803032,133015,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BIAŁUTACH,Białuty,1,10,49,10,44,42,10,36,21,30,24,10,27,11,25,25,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Lidzbark,Miasto,2803044,72888,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI DWUJĘZYCZNYMI I SPORTOWYMI IM. TADEUSZA KOŚCIUSZKI W LIDZBARKU,Lidzbark,ul. Działdowska 13,48,58,18,60,44,49,44,21,44,44,49,73,29,85,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Lidzbark,Miasto,2803044,264228,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI DWUJĘZYCZNYMI I SPORTOWYMI IM. SZARYCH SZEREGÓW,Lidzbark,ul. Nowa 10,38,46,22,44,44,38,33,25,20,16,38,47,26,41,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Lidzbark,Obszar wiejski,2803045,60969,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W STARYM DŁUTOWIE,Stare Dłutowo,ul. Długa 61,11,66,11,69,76,11,44,17,44,44,11,61,20,71,73,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Lidzbark,Obszar wiejski,2803045,60972,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BRYŃSKU,Bryńsk,71,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Lidzbark,Obszar wiejski,2803045,119169,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SŁUPIE,Słup,41,13,61,14,67,73,13,36,16,32,24,13,43,23,33,24,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Lidzbark,Obszar wiejski,2803045,119173,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W WĄPIERSKU,Wąpiersk,31,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Płośnica,Gmina wiejska,2803052,56274,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GRÓDKACH,Gródki,51a,12,63,12,62,62,12,52,21,54,60,12,63,23,58,58,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Płośnica,Gmina wiejska,2803052,56411,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WIELKIM ŁĘCKU,Wielki Łęck,92,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Płośnica,Gmina wiejska,2803052,56490,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NIECHŁONINIE IM. HENRYKA SIENKIEWICZA,Niechłonin,92,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Płośnica,Gmina wiejska,2803052,60274,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. EWY SZELBURG-ZAREMBINY W PŁOŚNICY,Płośnica,ul. Lipowa 5,19,44,18,44,18,19,29,20,24,16,19,49,28,35,25,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Rybno,Gmina wiejska,2803062,39023,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W HARTOWCU,Hartowiec,40,17,57,15,60,51,17,37,19,32,44,17,44,24,38,16,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Rybno,Gmina wiejska,2803062,39026,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KOSZELEWACH,Koszelewy,78,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Rybno,Gmina wiejska,2803062,39028,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W RUMIANIE,Rumian,12,17,53,15,51,51,17,43,20,44,44,17,43,19,44,47,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Rybno,Gmina wiejska,2803062,39029,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU W RYBNIE,Rybno,ul. Wyzwolenia 12,39,57,15,58,62,39,35,21,32,24,38,53,28,55,9,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,działdowski,Rybno,Gmina wiejska,2803062,39030,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POLSKICH MISTRZÓW OLIMPIJSKICH W ŻABINACH,Żabiny,26,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Elbląg,Gmina wiejska,2804012,10348,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W PILONIE,Pilona,5,9,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Elbląg,Gmina wiejska,2804012,10349,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W WĘZINIE,Węzina,16,15,61,13,62,36,15,46,25,40,12,15,71,21,78,78,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Elbląg,Gmina wiejska,2804012,14132,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. PAŃSTWOWEJ STRAŻY POŻARNEJ W NOWAKOWIE,Nowakowo,47,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Elbląg,Gmina wiejska,2804012,14134,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W GRONOWIE GÓRNYM,Gronowo Górne,ul. Szmaragdowa 5,22,61,13,61,60,22,46,23,44,44,22,70,24,79,98,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Godkowo,Gmina wiejska,2804022,65215,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W GODKOWIE,Godkowo,1,13,74,10,76,76,13,57,19,60,36,13,58,23,58,42,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Godkowo,Gmina wiejska,2804022,118747,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH,Bielica,11,12,45,17,48,51,12,25,15,22,12,12,53,32,48,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Gronowo Elbląskie,Gmina wiejska,2804032,91678,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OBROŃCÓW WESTERPLATTE,Jegłownik,ul. Malborska 43,21,64,13,67,67,21,45,22,44,48,21,55,26,53,29,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Gronowo Elbląskie,Gmina wiejska,2804032,91679,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II,Gronowo Elbląskie,ul. Osiedlowa 6A,27,54,12,53,53,27,37,22,36,12,27,50,28,42,42,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Markusy,Gmina wiejska,2804042,72906,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŻURAWCU,Żurawiec,ul. Elbląska 15,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Markusy,Gmina wiejska,2804042,72907,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZWIERZNIE,Zwierzno,28,14,57,17,56,53,14,39,16,32,24,14,43,27,40,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Milejewo,Gmina wiejska,2804052,89857,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MILEJEWIE,Milejewo,ul. Szkolna 1,33,56,19,60,51,33,38,25,32,12,33,42,25,35,24,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Młynary,Miasto,2804064,112234,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM STEFANA ŻEROMSKIEGO W MŁYNARACH,Młynary,ul. Warszawska 1,34,52,19,56,27,34,44,23,40,24,34,60,28,65,67,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Młynary,Obszar wiejski,2804065,86363,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BŁUDOWIE,Błudowo,48,14,63,14,59,56,14,29,14,26,32,14,53,27,53,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Pasłęk,Miasto,2804074,47222,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. WŁADYSŁAWA BRONIEWSKIEGO,Pasłęk,ul. Sprzymierzonych 9,59,54,19,56,64,59,34,20,28,16,59,54,30,47,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Pasłęk,Miasto,2804074,61789,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. MJRA HENRYKA SUCHARSKIEGO W PASŁĘKU,Pasłęk,ul. 3 Maja 21,69,59,22,64,73,69,43,23,40,24,69,65,31,71,100,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Pasłęk,Obszar wiejski,2804075,60592,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ROGAJNACH,Rogajny,27,12,55,17,58,58,12,35,18,36,24,12,59,24,62,60,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Pasłęk,Obszar wiejski,2804075,62370,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W ZIELONCE PASŁĘCKIEJ,Zielonka Pasłęcka,17,13,42,18,38,31,13,31,18,24,20,13,61,28,62,16,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Rychliki,Gmina wiejska,2804082,87914,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W RYCHLIKACH,Rychliki,34,26,58,16,58,47,26,44,24,40,20,26,45,27,34,22,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Tolkmicko,Miasto,2804094,31846,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W TOLKMICKU,Tolkmicko,ul. Szpitalna 6,28,54,18,53,51,28,38,22,36,44,28,52,27,48,15,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Tolkmicko,Obszar wiejski,2804095,31849,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W POGRODZIU IM. 106 DYWIZJI PIECHOTY ARMII KRAJOWEJ,Pogrodzie,33b,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Tolkmicko,Obszar wiejski,2804095,31852,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁĘCZU IM. MORSKIEGO ODDZIAŁU STRAŻY GRANICZNEJ,Łęcze,29,16,43,17,43,42,16,24,11,24,32,16,31,17,27,36,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Tolkmicko,Obszar wiejski,2804095,31854,dla młodzieży,Nie,"NIEPUBLICZNA SZKOŁA PODSTAWOWA I ODDZIAŁ PRZEDSZKOLNY IM. KAPRÓW POLSKICH W SUCHACZU NA PRAWACH SZKOŁY PUBLICZNEJ Z PROGRAMU ""MAŁA SZKOŁA""",Suchacz,ul. Zakopiańska 3,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,elbląski,Tolkmicko,Obszar wiejski,2804095,42808,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM W KAMIONKU WIELKIM,Kamionek Wielki,82A,13,29,13,29,29,13,21,6,20,20,13,22,7,22,22,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,40615,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA SIENKIEWICZA W EŁKU,Ełk,ul. Grodzieńska 1,81,53,16,53,53,81,46,25,40,20,80,72,24,82,96,,,,,,,,,,,1,,,,,,,,,,,,,,
