,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,34243,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 58 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MARII DĄBROWSKIEJ,Katowice,al. Aleja Bolesława Krzywoustego 11,23,60,18,64,64,23,38,24,32,20,24,66,27,71,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,34451,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Katowice,ul. Jagiellońska 18,23,56,15,58,58,22,28,22,18,16,24,53,31,46,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,34452,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JANA III SOBIESKIEGO,Katowice,al. Aleja Walentego Roździeńskiego 82,32,56,20,59,73,32,37,19,32,28,34,58,29,55,93,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,34734,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. DZIEWIĘCIU GÓRNIKÓW Z WUJKA,Katowice,ul. J. Gallusa 5,19,68,19,71,69,19,54,23,64,20,19,70,27,82,95,,,,,,1,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,35012,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 10 IM. MARII CURIE-SKŁODOWSKIEJ,Katowice,ul. Sokolska 23,22,61,15,63,56,22,38,22,30,20,23,61,30,75,18,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,35349,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 11 Z ODDZIAŁAMI INTEGRACYJNYMI IM. TADEUSZA KOŚCIUSZKI,Katowice,ul. Nasypowa 16,45,73,15,73,82,45,54,24,56,32,45,76,25,84,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,38569,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 44 IM. MARII CURIE-SKŁODOWSKIEJ,Katowice,ul. Morawa 86,33,46,22,53,60,33,23,17,16,12,33,54,30,58,15,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,38777,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 53 IM. STEFANA ŻEROMSKIEGO,Katowice,pl. Wyzwolenia 18,48,50,21,49,31,48,34,24,24,24,41,55,30,62,62,,,,,,,,,,,7,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,39100,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 65 IM. GUSTAWA MORCINKA,Katowice,ul. Kukułek 2a,55,78,12,78,84,55,69,22,72,92,53,90,15,96,100,,,,,,1,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,40690,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 18 IM. KAROLA MIARKI,Katowice,ul. Sportowa 29,27,64,17,67,67,27,41,23,36,24,28,68,29,72,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,48292,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 12 IM. IGNACEGO JANA PADEREWSKIEGO,Katowice,ul. Ignacego Paderewskiego 46,78,64,14,67,62,78,58,26,60,28,78,81,22,90,100,,,,,,1,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,48293,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 15 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. JANA PAWŁA II,Katowice,ul. Ks. bpa Stanisława Adamskiego 24,51,66,17,69,62,52,51,25,52,56,47,75,24,84,98,,,,,,5,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,48294,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 17 IM. TADEUSZA KOŚCIUSZKI,Katowice,ul. Jana Dekerta 1,48,67,17,67,62,48,60,29,62,16,48,70,27,77,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,48296,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 19 IM. WOJCIECHA KORFANTEGO,Katowice,ul. Krzyżowa 12,43,65,19,71,76,42,48,25,44,16,43,74,27,89,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,48297,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 22 IM. JULIUSZA SŁOWACKIEGO,Katowice,ul. Michała Wolskiego 3,12,40,22,40,13,12,23,17,16,16,12,32,24,24,20,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,48298,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 67 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KOMISJI EDUKACJI NARODOWEJ,Katowice,ul. Zielona 5,82,71,13,71,73,82,63,25,68,84,80,83,20,91,100,,,,,,,,,,,2,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,48299,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 13 IM. ŚW. BARBARY,Katowice,ul. Walerego Wróblewskiego 42,39,49,22,56,60,39,34,19,28,28,40,49,29,39,20,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,79185,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 47 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JÓZEFA LOMPY,Katowice,ul. Józefa Grzegorzka 4,47,60,20,67,71,47,44,26,40,12,47,63,29,71,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,80490,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 32 IM. BOHATERÓW MONTE CASSINO,Katowice,ul. Mariana Sobańskiego 86,66,76,17,81,87,66,52,23,52,28,68,78,26,93,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,92728,nie dotyczy,Tak,PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II ST. IM. KAROLA SZYMANOWSKIEGO W KATOWICACH,Katowice,ul. Ułańska 7b,43,70,13,71,76,43,60,21,60,44,42,84,17,92,96,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,92733,nie dotyczy,Tak,PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. IM. STANISŁAWA MONIUSZKI W KATOWICACH,Katowice,ul. Dąbrówki 9,11,81,6,82,82,11,78,21,84,100,11,94,9,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,123853,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA AKADEMIA MONTESSORI,Katowice,ul. Kostki Napierskiego 38,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,130340,dla młodzieży,Nie,"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""NASZA SZKOŁA""",Katowice,ul. Harcerzy Września 1939 5,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,132331,dla młodzieży,Nie,SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO W KATOWICACH,Katowice,ul. Techników 7,40,61,11,62,62,40,41,21,38,24,40,65,22,69,91,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,132574,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA STOWARZYSZENIA RODZIN KATOLICKICH ARCHIDIECEZJI KATOWICKIEJ,Katowice,ul. Stanisława Kobylińskiego 4,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,132953,dla dorosłych,Nie,SZKOŁA PODSTAWOWA DLA DOROSŁYCH EFFEKT W KATOWICACH,Katowice,ul. Staromiejska 6,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,262457,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 35 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ADELI KORCZYŃSKIEJ,Katowice,ul. Zielonogórska 23,18,82,13,85,82,18,74,20,84,88,18,97,3,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,262459,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 38 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JÓZEFA NOWARY W KATOWICACH,Katowice,ul. Jana Wantuły 11,22,75,12,76,76,22,59,23,58,44,22,89,15,98,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,263748,dla dorosłych,Nie,ATUT LIDER KSZTAŁCENIA SZKOŁA PODSTAWOWA DLA DOROSŁYCH W KATOWICACH,Katowice,ul. Stawowa 11,13,27,14,24,13,12,22,11,20,8,13,31,12,29,35,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Katowice,Katowice,Gmina miejska,2469011,273549,dla młodzieży,Nie,KORCZAKOWSKA SZKOŁA MARZEŃ W KATOWICACH,Katowice,ul. Katowicka 27,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3335,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 14 W MYSŁOWICACH,Mysłowice,ul. 3-go Maja 19,14,63,17,68,82,14,40,22,34,12,14,73,25,78,71,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3347,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 15 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ALFREDA SZKLARSKIEGO W MYSŁOWICACH,Mysłowice,ul. Piastów Śląskich 8,42,52,15,51,51,42,40,22,32,28,42,60,29,56,22,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3356,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 16 Z ODDZIAŁMI DWUJĘZYCZNYMI IM. JERZEGO CHROMIKA W MYSŁOWICACH,Mysłowice,ul. Kosztowska 46,40,65,12,66,76,40,55,28,52,24,40,74,26,89,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3388,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. BOLESŁAWA PRUSA W MYSŁOWICACH,Mysłowice,ul. Piastowska 7,25,35,18,31,13,25,22,7,20,16,25,40,26,27,15,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3417,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. KAWALERÓW ORDERU UŚMIECHU W MYSŁOWICACH,Mysłowice,ul. 1000-lecia Państwa Polskiego 6,58,62,12,62,51,58,49,26,44,16,58,74,24,81,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3424,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 10 Z ODDZIAŁMI DWUJĘZYCZNYMI IM. KAROLA MIARKI W MYSŁOWICACH,Mysłowice,ul. Mikołaja Reja 28,37,54,22,60,67,37,41,25,32,16,36,64,32,76,96,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3458,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. KORNELA MAKUSZYŃSKIEGO W MYSŁOWICACH,Mysłowice,ul. Górnicza 4,17,32,18,29,18,17,25,20,20,20,18,30,23,24,7,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3464,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MARII SKŁODOWSKIEJ-CURIE W MYSŁOWICACH,Mysłowice,ul. Wielka Skotnica 2,57,48,21,49,67,58,41,28,32,28,57,58,31,53,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3491,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 11 IM. ŚW JADWIGI KRÓLOWEJ POLSKI W MYSŁOWICACH,Mysłowice,ul. Laryska 101,19,59,16,62,67,19,57,26,60,12,19,79,25,89,40,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3497,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 13 Z ODDZIAŁAMI INTEGRACYJNYMI I DWUJĘZYCZNYMI IM. HENRYKA SIENKIEWICZA W MYSŁOWICACH,Mysłowice,ul. ks. Kardynała Augusta Hlonda 14,28,51,18,56,33,28,37,22,32,44,27,59,29,62,18,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,3501,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 17 IM. JANA PAWŁA II W MYSŁOWICACH,Mysłowice,ul. Polskiego Czerwonego Krzyża 209b,30,64,15,64,69,30,58,24,58,84,30,74,29,87,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,6383,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 6 IM. KS. JANA TWARDOWSKIEGO W MYSŁOWICACH,Mysłowice,ul. Generała Jerzego Ziętka 116,36,63,13,64,64,36,43,24,34,24,36,72,21,77,40,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,6385,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 12 IM. BRONISŁAWA PUKOWCA W MYSŁOWICACH,Mysłowice,ul. Józefa Wybickiego 79,35,55,17,56,56,35,43,23,32,32,35,63,29,71,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,17071,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM GUSTAWA MORCINKA W MYSŁOWICACH,Mysłowice,ul. Długa 92,12,59,12,62,69,12,47,23,44,44,12,60,18,58,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,17102,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 IM. BERNARDA ŚWIERCZYNY W MYSŁOWICACH,Mysłowice,ul. Armii Krajowej 30,95,57,19,62,56,95,36,22,32,20,95,62,30,71,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,17170,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPORTOWA IM. OLIMPIJCZYKÓW ŚLĄSKICH W MYSŁOWICACH,Mysłowice,ul. Gwarków 1,33,48,15,51,51,33,36,19,28,20,33,57,29,56,16,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,133689,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA JEZUITÓW W MYSŁOWICACH,Mysłowice,ul. Powstańców 19,14,55,16,61,49,14,43,29,32,12,14,65,27,69,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Mysłowice,Mysłowice,Gmina miejska,2470011,133691,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM WOJCIECHA KORFANTEGO W MYSŁOWICACH,Mysłowice,ul. Wielka Skotnica 84a,27,61,20,64,51,27,56,25,52,32,27,79,25,93,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,5115,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA IM.JOANNY BERETTY MOLLI W PIEKARACH ŚLĄSKICH,Piekary Śląskie,ul. Bytomska 207,10,73,7,73,71,10,68,24,78,80,10,89,18,97,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,15729,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 1 W PIEKARACH ŚLĄSKICH,Piekary Śląskie,ul. Szpitalna 9,29,38,18,38,16,29,35,24,24,12,29,51,29,40,18,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,15826,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 5 IM. WAWRZYŃCA HAJDY,Piekary Śląskie,ul. Fryderyka Chopina 11,50,61,18,64,78,50,51,26,48,64,50,71,28,80,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16140,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 9 Z ODDZIAŁAMI INTEGRACYJNYMI IM. GUSTAWA MORCINKA,Piekary Śląskie,ul. księdza Gerarda Waculika 10,68,49,19,53,58,68,33,18,28,20,69,57,30,51,18,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16246,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 11 W PIEKARACH ŚLĄSKICH,Piekary Śląskie,ul. Śląska 8,71,62,16,62,58,71,40,24,36,36,71,60,28,64,78,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16256,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 12 IM.JANA DEMARCZYKA,Piekary Śląskie,ul. Związkowa 14,42,56,24,63,29,42,40,24,32,16,41,60,31,62,98,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16273,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 13 IM.POWSTAŃCÓW ŚLĄSKICH,Piekary Śląskie,ul. Marii Curie-Skłodowskiej 108,46,62,14,62,73,46,44,21,40,36,46,68,25,77,31,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16306,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 14 W PIEKARACH ŚLĄSKICH,Piekary Śląskie,ul. Biskupa Herberta Bednorza 29,21,39,20,38,38,21,39,19,32,20,21,46,28,29,24,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16389,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 15 IM. POWSTAŃCÓW ŚLĄSKICH,Piekary Śląskie,ul. Franciszka Kotuchy 40,10,72,15,78,78,10,49,22,50,20,11,60,31,51,51,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16630,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 3 IM.MIŁOŚNIKÓW ZIEMI PIEKARSKIEJ,Piekary Śląskie,ul. Tarnogórska 40,28,67,18,70,69,28,50,27,44,68,28,75,26,88,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,16716,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA NR 16 IM.WOJSKA POLSKIEGO,Piekary Śląskie,ul. Rycerska 15,29,59,14,58,67,29,53,25,44,40,29,62,31,58,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Piekary Śląskie,Piekary Śląskie,Gmina miejska,2471011,19144,dla młodzieży,Tak,MIEJSKA SZKOŁA PODSTAWOWA SPECJALNA IM.MARII GRZEGORZEWSKIEJ,Piekary Śląskie,ul. Armii Krajowej 2,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,20981,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI,Ruda Śląska,ul. gen. Hallera 12,79,46,19,47,33,79,32,21,24,12,79,53,31,40,25,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,21142,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JANA WYPLERA,Ruda Śląska,ul. Gwarecka 2,40,59,16,60,60,40,41,22,38,16,38,59,27,57,24,,,,,,,,,,,2,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,21205,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. JOANNY VON SCHAFFGOTSCH-GRYZIK,Ruda Śląska,ul. Cypriana Norwida 10,56,60,18,64,67,56,36,20,32,20,55,55,29,51,93,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,21240,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ-CURIE,Ruda Śląska,ul. Bytomska 8,56,59,15,62,60,56,50,20,48,40,56,72,25,80,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,21370,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,Ruda Śląska,ul. 1 Maja 173,29,62,18,60,56,29,38,23,32,24,29,57,28,53,55,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,21385,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 IM. MIŁOŚNIKÓW ZIEMI ŚLĄSKIEJ,Ruda Śląska,ul. Główna 1,69,57,21,60,73,69,40,26,32,28,69,70,29,82,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,40617,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 14,Ruda Śląska,ul. Główna 40,46,60,16,62,71,46,43,26,40,16,46,57,30,51,16,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,41124,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 13 IM. ALFREDA SZKLARSKIEGO,Ruda Śląska,ul. ks. Józefa Niedzieli 61,54,53,21,56,67,54,42,23,36,36,54,60,27,65,84,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,41283,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPORTOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 15 IM. POLSKICH OLIMPIJCZYKÓW W RUDZIE ŚLĄSKIEJ,Ruda Śląska,ul. Energetyków 15,43,58,16,58,44,43,46,22,48,28,42,69,28,76,100,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,41864,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 16 IM. JANUSZA KORCZAKA,Ruda Śląska,ul. Kukułcza 4,51,64,14,64,64,51,45,24,40,28,50,70,26,76,96,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,42169,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 18 IM.KS.KONTANTEGO DAMROTA,Ruda Śląska,ul. Ignacego Łukasiewicza 7,50,63,18,60,56,50,47,24,44,20,49,65,30,75,91,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,42925,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 20 IM. MARII KONOPNICKIEJ,Ruda Śląska,ul. Wyzwolenia 11,41,69,15,69,64,41,69,26,76,88,42,86,16,93,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,43734,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 21 IM. BISKUPA WILHELMA PLUTY,Ruda Śląska,ul. ks. Ludwika Tunkla 125,32,65,15,69,56,32,50,26,52,52,32,76,27,90,93,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,43736,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 23 IM. JANA BRZECHWY,Ruda Śląska,ul. 11 Listopada 15,29,56,21,62,56,29,42,22,40,40,29,70,29,80,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,Ruda Śląska,Ruda Śląska,Gmina miejska,2472011,43925,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 24 IM. POWSTAŃCÓW ŚLĄSKICH,Ruda Śląska,ul. ks. Pawła Lexa 3,73,64,15,64,60,73,43,24,44,20,71,69,29,82,98,,,,,,,,,,,,,,,,,,,,,,,,,
